,feature1,feature2,feature3,feature4,feature5
0,-1.0538753403419365,-1.5935496265454856,22.002890410806568,92.3545328226381,103.64987389976177
1,-3.1337328671058935,-1.4207000724470005,21.85584247517161,93.45172044870081,100.87887727169944
2,-0.3360540473578395,-0.08757862189355232,23.122028156410956,92.27841296423036,102.13241882004367
3,-1.6681677961950097,-0.7822321652976659,22.61768751751124,91.17513121631548,100.24785560625313
4,2.5716935014861853,1.3797582320383028,22.128434985722592,91.92957242635508,104.00530377966838
5,-1.9911812496401722,-0.45974504809367317,19.773290235691483,91.3902523585396,101.04114890127714
6,-0.7853858880736662,-1.5126656590676062,22.79120948360153,92.4437182470597,105.4050440949948
7,-0.8926209081906337,0.46943388988573886,20.37909139769841,91.35490052802842,101.79963242392012
8,-0.06494128295050916,0.4120812067227854,20.16458601979567,89.59884951582906,101.42714965657748
9,1.4221572151360555,0.24801083928760348,23.074459655027304,92.00868644136207,100.40127483650329
10,1.301570249203595,0.19782031200419387,22.502952460486327,92.52238931346712,100.20602610089304
11,2.556165198558364,1.6042727548784137,22.855916735184678,94.52725787334796,101.81989893202754
12,-2.5006384879388723,-2.322769629352285,23.00532592857729,91.95883079914708,104.06700286926753
13,-1.931961848666833,-2.3902562731627746,22.10288761078135,91.0305525116933,101.89078688299517
14,1.8030605545317928,1.8482113247782561,21.372714788534655,93.7135241894721,103.1336785647857
15,-0.7194284045333097,0.11304488906810617,21.237042611122686,91.80604408176636,100.05477008459738
16,0.9116978353798486,1.5291582925383589,23.04005677422227,93.25581896448831,101.7306224304232
17,0.43158826443882636,-0.8259979917923062,23.792326099586347,91.21284418690698,102.27226063427922
18,1.1770457128731917,0.9969753716632993,22.848906317145143,91.5691565254956,101.37318750701009
19,2.0358610676156617,1.5152055232252373,22.542003772648997,93.09585103023431,99.92276686742598
20,1.1488213726081438,0.5404485586945741,21.650045410579242,91.82719876731558,103.72532772923844
21,2.2933401645378733,1.620588107224104,21.418197819496534,91.06655791118973,103.67095363286829
22,2.3476944011001195,1.4478020063321821,23.26507013032323,93.37628918000881,99.30778715553294
23,0.8876144344628734,0.48848553166655684,23.251444981595515,92.96526686410554,96.8145949414566
24,-0.9907936342409093,-1.8053602777760522,22.8773071332153,93.83861522733099,101.5408899447878
25,-3.574648605147182,-2.5560693866305026,23.018478230656168,92.65355394214713,100.07621421782814
26,1.894658467150766,1.744315162658751,22.287459554079494,89.79354927943989,102.28676308270391
27,1.4530389888352144,0.24062077866572457,22.143973831319354,92.25429907793291,104.79373700435174
28,0.9723637512131338,0.9093169141511996,22.301669581445676,91.7060349709787,100.30709460843123
29,2.0595714386875117,-0.01803343981461679,23.701857966059368,92.06823557846818,103.53054276362424
30,1.9022431505056836,1.9833081600135318,21.449220685973323,92.24899347034713,102.1278351663723
31,2.2988229504037534,0.95133251184021,22.78022286931281,91.35908459072114,101.04516345678883
32,-1.5186960436756243,-0.7479350006294674,21.77095690342442,93.14422938560824,102.7401442306566
33,1.3608740448137775,0.17584363132126635,22.696856680670784,90.17815912158552,100.55215750858139
34,1.1143399446333246,1.8818946853459106,22.309001160507655,92.97872362246851,99.76135317505266
35,1.4230045065443335,1.2019272429675216,22.36578347408552,92.22459124308465,103.43090167397676
36,-1.9443931202396243,-2.190229951452887,23.362632487206287,91.2235667076338,101.59411853602008
37,-1.050693180438005,0.37225776310339787,20.606323751202112,91.52638780831437,102.58996107833696
38,-0.9361085280161056,0.5691775005504534,20.776515766416082,91.42109829600868,102.11400101380801
39,-1.939665065159001,-0.3289283769997289,20.075486360569787,91.07608846937634,101.74297813771986
40,0.7883613080134048,1.1726571626166653,20.856516140341956,91.2385590235615,101.32376426447412
41,0.9435426932403288,0.9860608975874344,22.18021245598423,92.37306445481883,100.36498050603564
42,2.370851398762835,2.494507666921512,22.863981110731164,93.79167517224145,101.3570594700341
43,-1.5287390249173018,-0.5529120795266043,20.97075579007048,93.51428928612567,101.13043318136226
44,1.0905670096811497,1.6218490413572821,22.553035157439883,95.3927838466431,103.3693644243963
45,2.9160760936370473,1.075640011208916,23.131112867205555,92.4827118988854,105.8954072788181
46,3.3434622626196857,3.412718700839093,22.245977104756818,92.38941186595517,101.42973676165519
47,2.4208487875998292,3.1650170564610587,21.476522685109945,91.51130117672749,101.13541475999321
48,1.8547354264581637,1.1076738559227033,25.126945881128997,91.27816728148409,102.15447540968991
49,0.8857007170654478,0.11779729552076712,21.651361502136105,92.39738628572236,105.52666609009377
50,-1.3142066907390586,-1.246035299797572,22.836171931190588,93.99922179823011,101.04851083683852
51,2.1109294430074583,0.7204582293765645,23.311416605561355,91.89034708044954,107.0697846238284
52,-1.9203794580338838,-0.7803110026450851,20.860872692311645,91.57573970035621,102.54124574175961
53,1.8209841575420622,0.09640492888840087,23.81212720497092,91.61433911330924,103.61691169085147
54,0.44298109486129167,-1.1236126578473669,22.647822337239642,91.98480456807886,101.57590982766243
55,1.0682398768584673,1.2175362540265409,22.132484101877445,91.0021753177357,98.4560713586383
56,-0.10646568843456866,-0.8384123294612887,23.09627089232327,93.74624870880491,100.5084776065281
57,-0.17950137909497024,0.45842698567558526,21.91846370803233,92.83585248611541,100.62808127448817
58,1.5169699912221943,0.4000643214625057,23.046788842315337,92.66153367933359,103.88473263280713
59,0.814722493451681,1.808112933446495,20.607848952155308,91.39770964197608,99.70828553570797
60,0.6644190411736882,1.1972475443425579,23.31744539680916,94.52162802801568,101.89186477076683
61,-1.2735871382159756,-0.6264745755798089,22.58028341834838,92.89057959165352,101.37196888322207
62,-0.15854175525094014,0.2881609771930443,20.81324177444716,92.78739952462968,101.18981361920508
63,2.0133166408187355,-0.281961943628836,24.385953140604357,93.01988137390569,103.50845082200146
64,0.7913398380556858,0.2100013668306896,22.22222195916699,93.52977125510046,103.98847878799236
65,3.3217750962738046,1.4616664582024304,23.42421872587833,91.99099746772895,103.86841397846914
66,-1.7150909622422061,-1.1579819856780391,22.616664093560374,92.56929874613036,99.1420280167867
67,0.3740956036342453,0.43183893248980054,21.740388229209483,94.83857850538406,103.8269308407241
68,0.22889851831609273,-0.1297310640023474,21.61896405379907,92.85546127031887,103.48548853546127
69,-1.5864267558065244,-0.5063391621058716,21.49386938506116,91.82079268294457,102.45091527699847
70,-0.8088165456065729,0.789735468498007,22.113282206362822,94.30981119112592,101.74739343532974
71,-0.5588646535182761,-2.0366280235049175,24.200560027603878,93.23044231253792,100.34806974766474
72,0.2292657117371918,-0.255561070809134,23.647580451849215,93.37910508959995,102.2213956731195
73,2.435010388560404,0.5859442694587983,24.47608075727625,91.9584210244411,103.85238731839422
74,0.11400572518184722,0.6645914012730608,19.145412519338688,92.88798500002449,98.5938374416886
75,-1.7079845224282186,-1.8399768517486756,22.02733244649761,92.49406149473103,103.07874371805521
76,-0.512312667285415,0.510134645353125,22.471393015165503,92.32528238904754,105.29930795464476
77,3.643980428361475,2.5035213455650767,23.19014234766261,92.43744021460677,106.19826049646319
78,0.6349641944977368,0.7108105378697824,23.303830585429843,95.6845133520464,100.73273059746906
